0,0.51878
1504.1,0.48053
3008.3,0.48212
4512.4,0.48228
6016.6,0.51577
7520.7,0.56255
9024.8,0.62326
10529,0.74334
12033,0.7387
13537,0.6969
15041,0.64673
16546,0.59369
18050,0.54712
19554,0.50376
21058,0.46609
22562,0.43182
24066,0.40074
25570,0.37319
27074,0.34845
28579,0.32648
30083,0.30654
31587,0.28877
33091,0.27274
34595,0.25775
36099,0.24427
37603,0.23181
39108,0.22036
40612,0.20989
42116,0.20026
43620,0.19152
